name,normalized_name,corporate_number,cn_count,name_in_db,cn_in_db,name_cn_match,pref_municipality,pref_abbr,db_name_by_cn,valid
JA北いしかり子実とうもろこし生産組合,JA北いしかり子実とうもろこし生産組合,,0,False,False,False,False,False,,False
JA南アルプス市女性部フレッシュミズ,JA南アルプス市女性部フレッシュミズ,,0,False,False,False,False,False,,False
JA古川大豆・麦生産組織連絡協議会,JA古川大豆・麦生産組織連絡協議会,,0,False,False,False,False,False,,False
JA邑楽館林スマート農業活用コンソーシアム,JA邑楽館林スマート農業活用コンソーシアム,,0,False,False,False,False,False,,False
JA長野県農業労働力支援センター,JA長野県農業労働力支援センター,,0,False,False,False,False,False,,False
JA食肉かごしま輸出コンソーシアム,JA食肉かごしま輸出コンソーシアム,,0,False,False,False,False,False,,False
JA鹿児島県経済連飼料配送管理クラスター協議会,JA鹿児島県経済連飼料配送管理クラスター協議会,,0,False,False,False,False,False,,False
"JB Line,Inc.(ボストン)","JB Line,Inc.(ボストン)",,0,False,False,False,False,False,,False
JCC株式会社,JCC株式会社,9010001067401,1,True,True,True,False,False,ＪＣＣ株式会社,True
JCOM株式会社,JCOM株式会社,1010001132055,1,True,True,True,False,False,ＪＣＯＭ株式会社,True
JEFエンジニアリング・国際建設技術協会・東日本高速道路・日本工営共同提案体,JEFエンジニアリング・国際建設技術協会・東日本高速道路・日本工営共同提案体,,0,False,False,False,False,False,,False
JERCO安心R住宅普及促進協議会,JERCO安心R住宅普及促進協議会,,0,False,False,False,False,False,,False
JETAAアルバータ支部,JETAAアルバータ支部,,0,False,False,False,False,False,,False
JETAAウィスコンシン支部,JETAAウィスコンシン支部,,0,False,False,False,False,False,,False
JETAAカンザス・ハートランド支部,JETAAカンザス・ハートランド支部,,0,False,False,False,False,False,,False
JETAAキャンベラ支部,JETAAキャンベラ支部,,0,False,False,False,False,False,,False
JETAAデンバー支部,JETAAデンバー支部,,0,False,False,False,False,False,,False
JETAAトロント支部,JETAAトロント支部,,0,False,False,False,False,False,,False
JETAAバンクーバー支部,JETAAバンクーバー支部,,0,False,False,False,False,False,,False
JETAAミネソタ支部,JETAAミネソタ支部,,0,False,False,False,False,False,,False
JETAA南アフリカ支部,JETAA南アフリカ支部,,0,False,False,False,False,False,,False
JETAA西豪州支部,JETAA西豪州支部,,0,False,False,False,False,False,,False
JFCジャパン株式会社,JFCジャパン株式会社,8010001117388,1,True,True,True,False,False,ＪＦＣジャパン株式会社,True
JFEアドバンテック株式会社,JFEアドバンテック株式会社,9140001068394,1,True,True,True,False,False,ＪＦＥアドバンテック株式会社,True
JFEエンジニアリング株式会社,JFEエンジニアリング株式会社,8010001008843,1,True,True,True,False,False,ＪＦＥエンジニアリング株式会社,True
JFEエンジニアリング株式会社・横浜市共同研究体,JFEエンジニアリング株式会社・横浜市共同研究体,,0,False,False,False,False,False,,False
JFEシビル株式会社,JFEシビル株式会社,1010501002402,1,True,True,True,False,False,ＪＦＥシビル株式会社,True
JFEスチール株式会社,JFEスチール株式会社,1010001008668,1,True,True,True,False,False,ＪＦＥスチール株式会社,True
JFEテクノリサーチ株式会社,JFEテクノリサーチ株式会社,4010001090119,1,True,True,True,False,False,ＪＦＥテクノリサーチ株式会社,True
JFEテクノリサーチ株式会社ワシントンコア事務所,JFEテクノリサーチ株式会社ワシントンコア事務所,,0,False,False,False,False,False,,False
JFEホールディングス株式会社,JFEホールディングス株式会社,6010001080308,1,True,True,True,False,False,ＪＦＥホールディングス株式会社,True
JFEミネラル株式会社,JFEミネラル株式会社,3010401063179,1,True,True,True,False,False,ＪＦＥミネラル株式会社,True
JFE・前田特定業務共同企業体,JFE・前田特定業務共同企業体,,0,False,False,False,False,False,,False
JFE西日本ジーエス株式会社,JFE西日本ジーエス株式会社,1240001031671,1,True,True,True,False,False,ＪＦＥ西日本ジーエス株式会社,True
JICE・京都大学・日本気象協会・JDEC・電源開発共同研究体,JICE・京都大学・日本気象協会・JDEC・電源開発共同研究体,,0,False,False,False,False,False,,False
JICE・京都大学・水資源機構・JDEC共同研究体,JICE・京都大学・水資源機構・JDEC共同研究体,,0,False,False,False,False,False,,False
JIPテクノサイエンス株式会社,JIPテクノサイエンス株式会社,6010001100734,1,True,True,True,False,False,ＪＩＰテクノサイエンス株式会社,True
JJ社,JJ社,,0,False,False,False,False,False,,False
JMUディフェンスシステムズ株式会社,JMUディフェンスシステムズ株式会社,4130001044153,1,True,True,True,False,False,ＪＭＵディフェンスシステムズ株式会社,True
JMV VENTURE SERVICES(マレーシア),JMV VENTURE SERVICES(マレーシア),,0,False,False,False,False,False,,False
JNE(インドネシア),JNE(インドネシア),,0,False,False,False,False,False,,False
"JNK Environmental Research & Consulting Co., Ltd.","JNK Environmental Research & Consulting Co., Ltd.",,0,False,False,False,False,False,,False
JODCO EXLORATION LIMITED,JODCO EXLORATION LIMITED,,0,False,False,False,False,False,,False
JOHNAN株式会社,JOHNAN株式会社,3130001032670,1,True,True,True,False,False,ＪＯＨＮＡＮ株式会社,True
JPC株式会社,JPC株式会社,7050001005929,1,True,True,True,False,False,ＪＰＣ株式会社,True
JPコミュニケーションズ株式会社,JPコミュニケーションズ株式会社,7010001162377,1,True,True,True,False,False,ＪＰコミュニケーションズ株式会社,True
JPビズメール株式会社,JPビズメール株式会社,5011801018836,1,True,True,True,False,False,ＪＰビズメール株式会社,True
JPロジスティクス,JPロジスティクス,3120901014851,1,False,True,False,False,False,ＪＰロジスティクス株式会社,False
JPロジスティクス株式会社,JPロジスティクス株式会社,3120901014851,1,True,True,True,False,False,ＪＰロジスティクス株式会社,True
JP損保サービス株式会社,JP損保サービス株式会社,2013301006299,1,True,True,True,False,False,ＪＰ損保サービス株式会社,True
JRCシステムサービス株式会社,JRCシステムサービス株式会社,8120001072614,1,True,True,True,False,False,ＪＲＣシステムサービス株式会社,True
JRT企画,JRT企画,,0,False,False,False,False,False,,False
JRホテルクレメント高松,JRホテルクレメント高松,,0,False,False,False,False,False,,False
JR九州フードサービス株式会社,JR九州フードサービス株式会社,2290001013573,1,True,True,True,False,False,ＪＲ九州フードサービス株式会社,True
JR九州商事株式会社,JR九州商事株式会社,1290001019794,1,True,True,True,False,False,ＪＲ九州商事株式会社,True
JR東日本コンサルタンツ株式会社,JR東日本コンサルタンツ株式会社,7011001009774,1,True,True,True,False,False,ＪＲ東日本コンサルタンツ株式会社,True
JR東日本商事,JR東日本商事,,0,False,False,False,False,False,,False
JR西日本SC開発株式会社,JR西日本SC開発株式会社,8120001109663,1,True,True,True,False,False,ＪＲ西日本ＳＣ開発株式会社,True
JR西日本不動産マネジメント株式会社,JR西日本不動産マネジメント株式会社,3140001055043,1,True,True,True,False,False,ＪＲ西日本不動産マネジメント株式会社,True
JSAT MOBILE Communications株式会社,JSAT MOBILE Communications株式会社,3010401077583,1,True,True,True,False,False,ＪＳＡＴ　ＭＯＢＩＬＥ　Ｃｏｍｍｕｎｉｃａｔｉｏｎｓ株式会社,True
JS調査サービス有限会社,JS調査サービス有限会社,7210002003923,1,True,True,True,False,False,ＪＳ調査サービス有限会社,True
JTB BUJINESS TRABEL,JTB BUJINESS TRABEL,,0,False,False,False,False,False,,False
"JTB BUSINESS TRAVEL AMSTERDAM,NL","JTB BUSINESS TRAVEL AMSTERDAM,NL",,0,False,False,False,False,False,,False
JTB France S.A.S,JTB France S.A.S,,0,False,False,False,False,False,,False
JTB Hong Kong Ltd,JTB Hong Kong Ltd,,0,False,False,False,False,False,,False
"JTB USA,Inc.","JTB USA,Inc.",7700150104580,1,True,True,True,False,False,ＪＴＢ　ＵＳＡ，Ｉｎｃ．,True
JTB総合研究所・離島総合研究所共同事業体,JTB総合研究所・離島総合研究所共同事業体,,0,False,False,False,False,False,,False
JTB香港,JTB香港,,0,False,False,False,False,False,,False
JUAAB(帰国留学生会)(バングラデシュ),JUAAB(帰国留学生会)(バングラデシュ),,0,False,False,False,False,False,,False
JUKI株式会社,JUKI株式会社,8013401006169,1,True,True,True,False,False,ＪＵＫＩ株式会社,True
JUN TREE SERVICE株式会社,JUN TREE SERVICE株式会社,8060001031064,1,True,True,True,False,False,ＪＵＮ　ＴＲＥＥ　ＳＥＲＶＩＣＥ株式会社,True
"JW JARDIN,INC","JW JARDIN,INC",,0,False,False,False,False,False,,False
JXエネルギー株式会社,JXエネルギー株式会社,,0,False,False,False,False,False,,False
JX石油開発株式会社,JX石油開発株式会社,3010001133877,1,False,True,False,False,False,ＥＮＥＯＳ　Ｘｐｌｏｒａ株式会社,False
JX金属エコマネジメント株式会社,JX金属エコマネジメント株式会社,8010001133716,1,True,True,True,False,False,ＪＸ金属エコマネジメント株式会社,True
JX金属探開株式会社,JX金属探開株式会社,4010401022142,1,True,True,True,False,False,ＪＸ金属探開株式会社,True
JX金属株式会社,JX金属株式会社,2010001133878,1,True,True,True,False,False,ＪＸ金属株式会社,True
Jacobs GmbH Germany,Jacobs GmbH Germany,,0,False,False,False,False,False,,False
Japan Day Inc,Japan Day Inc,,0,False,False,False,False,False,,False
Japan Global Association株式会社,Japan Global Association株式会社,7010901037554,1,True,True,True,False,False,Ｊａｐａｎ　Ｇｌｏｂａｌ　Ａｓｓｏｃｉａｔｉｏｎ株式会社,True
Japan Graphics,Japan Graphics,,0,False,False,False,False,False,,False
Japan Research Network Limited,Japan Research Network Limited,,0,False,False,False,False,False,,False
"Japan Taste Marketing, Inc.","Japan Taste Marketing, Inc.",,0,False,False,False,False,False,,False
Japan.asset management株式会社,Japan.asset management株式会社,9011001112477,1,True,True,True,False,False,Ｊａｐａｎ．ａｓｓｅｔ　ｍａｎａｇｅｍｅｎｔ株式会社,True
JapanーAmeria Society of Washington DC,JapanーAmeria Society of Washington DC,,0,False,False,False,False,False,,False
JellyWare株式会社,JellyWare株式会社,8011101074478,1,True,True,True,False,False,ＪｅｌｌｙＷａｒｅ株式会社,True
Jus Mundi,Jus Mundi,,0,False,False,False,False,False,,False
Jークレジット新規方法論等策定に関する調査コンソーシアム,Jークレジット新規方法論等策定に関する調査コンソーシアム,,0,False,False,False,False,False,,False
J事務組合,J事務組合,,0,False,False,False,False,False,,False
J事業所,J事業所,,0,False,False,False,False,False,,False
J協会,J協会,,0,False,False,False,False,False,,False
J氏,J氏,,0,False,False,False,False,False,,False
J漁業協同組合,J漁業協同組合,,0,False,False,False,False,False,,False
J社,J社,,0,False,False,False,False,False,,False
K&Kソリューション株式会社,K&Kソリューション株式会社,4040001085066,1,True,True,True,False,False,Ｋ＆Ｋソリューション株式会社,True
K'sインターナショナル株式会社,K'sインターナショナル株式会社,3140001098125,1,False,True,False,False,False,Ｋ’ｓインターナショナル株式会社,False
K2パートナーリングソリューションズ株式会社,K2パートナーリングソリューションズ株式会社,1010401080440,1,True,True,True,False,False,Ｋ２パートナーリングソリューションズ株式会社,True
KAI Global ltd.,KAI Global ltd.,,0,False,False,False,False,False,,False
KAL Hotel Network Co.Ltd (Grand Hyatt Inc),KAL Hotel Network Co.Ltd (Grand Hyatt Inc),,0,False,False,False,False,False,,False
KAMKOONG PROPERTY CO LTD,KAMKOONG PROPERTY CO LTD,,0,False,False,False,False,False,,False
"KANKYO ENVIRONMENT SOLUTIONS CO., LTD","KANKYO ENVIRONMENT SOLUTIONS CO., LTD",,0,False,False,False,False,False,,False
KATC KR II PROJECT,KATC KR II PROJECT,,0,False,False,False,False,False,,False
KATSU STUDIO/勝邦義建築事務所,KATSU STUDIO/勝邦義建築事務所,,0,False,False,False,False,False,,False
KAWANE抹茶株式会社,KAWANE抹茶株式会社,7080001020000,1,True,True,True,False,False,ＫＡＷＡＮＥ抹茶株式会社,True
KBS Certification Services Ltd.,KBS Certification Services Ltd.,,0,False,False,False,False,False,,False
KCSC合同会社,KCSC合同会社,8011003014755,1,True,True,True,False,False,ＫＣＳＣ合同会社,True
KDDI Philippines,KDDI Philippines,,0,False,False,False,False,False,,False
KDDIケーブルシップ株式会社,KDDIケーブルシップ株式会社,3010401061736,1,True,True,True,False,False,ＫＤＤＩケーブルシップ株式会社,True
KDDIスマートドローン株式会社,KDDIスマートドローン株式会社,6010401165286,1,True,True,True,False,False,ＫＤＤＩスマートドローン株式会社,True
KDDIデジタルセキュリティ株式会社,KDDIデジタルセキュリティ株式会社,1010001189822,1,True,True,True,False,False,ＫＤＤＩデジタルセキュリティ株式会社,True
KDDI株式会社,KDDI株式会社,9011101031552,1,True,True,True,False,False,ＫＤＤＩ株式会社,True
KDX不動産投資法人,KDX不動産投資法人,3010405006092,1,True,True,True,False,False,ＫＤＸ不動産投資法人,True
KEI・デロイト・JEXWAY道路分野における本邦企業の海外PPP事業参画のための調査検討業務共同提案体,KEI・デロイト・JEXWAY道路分野における本邦企業の海外PPP事業参画のための調査検討業務共同提案体,,0,False,False,False,False,False,,False
KEPLER Private Limited.,KEPLER Private Limited.,,0,False,False,False,False,False,,False
KEYS Bunkering West Japan株式会社,KEYS Bunkering West Japan株式会社,4290801028240,1,True,True,True,False,False,ＫＥＹＳ　Ｂｕｎｋｅｒｉｎｇ　Ｗｅｓｔ　Ｊａｐａｎ株式会社,True
